Timestamp,Response Time (s),Response Text
2024-05-09 09:57:52.784832,1.0363750457763672,10.0.0.2
2024-05-09 09:57:52.837857,1.0477819442749023,10.0.0.2
2024-05-09 09:57:52.887528,1.0292391777038574,10.0.0.2
2024-05-09 09:57:52.940259,1.0403685569763184,10.0.0.2
2024-05-09 09:57:52.996700,1.240955114364624,10.0.0.1
2024-05-09 09:57:53.046693,1.3912549018859863,10.0.0.1
2024-05-09 09:57:54.603394,2.4105777740478516,10.0.0.1
2024-05-09 09:57:54.767130,2.4491703510284424,10.0.0.1
2024-05-09 09:57:54.977108,2.44073224067688,10.0.0.1
2024-05-09 09:57:54.660075,3.3661956787109375,10.0.0.1
2024-05-09 09:57:54.815722,3.4122843742370605,10.0.0.1
2024-05-09 09:57:54.500244,4.337007522583008,10.0.0.1
2024-05-09 09:57:54.711098,4.328416585922241,10.0.0.1
2024-05-09 09:57:54.869212,4.372987270355225,10.0.0.1
2024-05-09 09:57:54.553594,5.298436880111694,10.0.0.1
2024-05-09 09:57:54.921877,5.131709337234497,10.0.0.1
2024-05-09 09:58:00.111739,1.0412402153015137,10.0.0.2
2024-05-09 09:58:00.162826,1.053800106048584,10.0.0.2
2024-05-09 09:58:00.219520,1.0602242946624756,10.0.0.2
2024-05-09 09:58:00.274131,1.037764549255371,10.0.0.2
2024-05-09 09:58:00.323664,1.0521042346954346,10.0.0.2
2024-05-09 09:58:00.377583,1.0278174877166748,10.0.0.2
2024-05-09 09:58:00.432760,1.0473988056182861,10.0.0.2
2024-05-09 09:58:00.483351,1.0494651794433594,10.0.0.2
2024-05-09 09:58:00.535369,1.0453667640686035,10.0.0.2
2024-05-09 09:58:00.588202,1.0431575775146484,10.0.0.2
2024-05-09 09:58:01.689612,1.671567678451538,10.0.0.1
2024-05-09 09:58:01.741562,2.2271883487701416,10.0.0.1
2024-05-09 09:58:01.950258,2.424652576446533,10.0.0.1
2024-05-09 09:58:01.794818,2.984450578689575,10.0.0.1
2024-05-09 09:58:01.847150,3.3378353118896484,10.0.0.1
2024-05-09 09:58:02.160431,3.4294400215148926,10.0.0.1
2024-05-09 09:58:01.898098,4.0968708992004395,10.0.0.1
2024-05-09 09:58:02.002130,4.1946375370025635,10.0.0.1
2024-05-09 09:58:02.053343,4.3452534675598145,10.0.0.1
2024-05-09 09:58:02.107327,4.495433807373047,10.0.0.1
